sheet,indicator_code,indicator_title,geo_name,geo_code,geo_parent,section,metric,year,value,geo_version
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Trung du và miền núi phía Bắc,,,,count_households,2023,322992,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Trung du và miền núi phía Bắc,,,,count_households,2024,253800,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Hồng,,,,rate_percent,2021,6.427632107304934,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Hồng,,,,rate_percent,2022,9.507552063490264,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Hồng,,,,rate_percent,2023,9.500670988060742,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Hồng,,,,rate_percent,2024,1.0630638088310418,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Hồng,,,,count_households,2021,9289,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Hồng,,,,count_households,2022,6522,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Hồng,,,,count_households,2023,4662,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Hồng,,,,count_households,2024,3217,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Trung Bộ và Duyên hải miền Trung,,,,rate_percent,2021,40.26443131025906,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Trung Bộ và Duyên hải miền Trung,,,,rate_percent,2022,28.777822571213857,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Trung Bộ và Duyên hải miền Trung,,,,rate_percent,2023,23.153893108585056,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Trung Bộ và Duyên hải miền Trung,,,,rate_percent,2024,16.956270508705124,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Trung Bộ và Duyên hải miền Trung,,,,count_households,2021,193381,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Trung Bộ và Duyên hải miền Trung,,,,count_households,2022,160178,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Trung Bộ và Duyên hải miền Trung,,,,count_households,2023,125433,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Trung Bộ và Duyên hải miền Trung,,,,count_households,2024,91651,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tây Nguyên,,,,rate_percent,2021,29.90504767032824,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tây Nguyên,,,,rate_percent,2022,25.65536444410172,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tây Nguyên,,,,rate_percent,2023,19.561516359740935,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tây Nguyên,,,,rate_percent,2024,11.972710562462145,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tây Nguyên,,,,count_households,2021,115238,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tây Nguyên,,,,count_households,2022,98507,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tây Nguyên,,,,count_households,2023,78732,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tây Nguyên,,,,count_households,2024,57093,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đông Nam Bộ,,,,rate_percent,2021,9.994976610726413,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đông Nam Bộ,,,,rate_percent,2022,4.695027623891039,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đông Nam Bộ,,,,rate_percent,2023,1.9784255343278805,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đông Nam Bộ,,,,rate_percent,2024,1.4038054437559124,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đông Nam Bộ,,,,count_households,2021,3723,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đông Nam Bộ,,,,count_households,2022,2177,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đông Nam Bộ,,,,count_households,2023,933,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đông Nam Bộ,,,,count_households,2024,573,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Cửu Long,,,,rate_percent,2021,14.410464320418944,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Cửu Long,,,,rate_percent,2022,11.650432562864326,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Cửu Long,,,,rate_percent,2023,7.114427237548204,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Cửu Long,,,,rate_percent,2024,5.515258472629247,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Cửu Long,,,,count_households,2021,30573,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Cửu Long,,,,count_households,2022,20988,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Cửu Long,,,,count_households,2023,12837,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Đồng bằng sông Cửu Long,,,,count_households,2024,7576,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hà Nội,01,,,rate_percent,2021,1.4839168295717078,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hà Nội,01,,,rate_percent,2022,1.415549597855228,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hà Nội,01,,,rate_percent,2023,0.25397674107739604,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hà Nội,01,,,rate_percent,2024,0,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hà Nội,01,,,count_households,2021,167,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hà Nội,01,,,count_households,2022,132,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hà Nội,01,,,count_households,2023,57,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hà Nội,01,,,count_households,2024,0,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Ninh,24,,,rate_percent,2021,5.967537843875463,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Ninh,24,,,rate_percent,2022,41.885766092475066,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Ninh,24,,,rate_percent,2023,36.59122448464664,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Ninh,24,,,rate_percent,2024,2.325258447770406,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Ninh,24,,,count_households,2021,7640,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Ninh,24,,,count_households,2022,5808,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Ninh,24,,,count_households,2023,4306,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Bắc Ninh,24,,,count_households,2024,3014,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Quảng Ninh,22,,,rate_percent,2021,2.780582076206409,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Quảng Ninh,22,,,rate_percent,2022,0.3817357895773815,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Quảng Ninh,22,,,rate_percent,2023,0,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Quảng Ninh,22,,,rate_percent,2024,0,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Quảng Ninh,22,,,count_households,2021,964,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Quảng Ninh,22,,,count_households,2022,155,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Quảng Ninh,22,,,count_households,2023,0,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Quảng Ninh,22,,,count_households,2024,0,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hải Phòng,31,,,rate_percent,2021,5.009126649817468,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hải Phòng,31,,,rate_percent,2022,1.4178032142103998,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hải Phòng,31,,,rate_percent,2023,1.4569080594026365,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hải Phòng,31,,,rate_percent,2024,0.591016548463357,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hải Phòng,31,,,count_households,2021,27,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hải Phòng,31,,,count_households,2022,22,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hải Phòng,31,,,count_households,2023,28,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hải Phòng,31,,,count_households,2024,15,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hưng Yên,33,,,rate_percent,2021,7.159364467982667,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hưng Yên,33,,,rate_percent,2022,6.730004418912948,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hưng Yên,33,,,rate_percent,2023,4.906832298136646,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hưng Yên,33,,,rate_percent,2024,2.7826814085292204,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hưng Yên,33,,,count_households,2021,13,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hưng Yên,33,,,count_households,2022,13,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hưng Yên,33,,,count_households,2023,5,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Hưng Yên,33,,,count_households,2024,5,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Ninh Bình,37,,,rate_percent,2021,16.16526477637589,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Ninh Bình,37,,,rate_percent,2022,5.21445326791056,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Ninh Bình,37,,,rate_percent,2023,13.795084345101147,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Ninh Bình,37,,,rate_percent,2024,0.6794264482232673,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Ninh Bình,37,,,count_households,2021,478,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Ninh Bình,37,,,count_households,2022,392,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Ninh Bình,37,,,count_households,2023,266,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Ninh Bình,37,,,count_households,2024,183,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Cao Bằng,04,,,rate_percent,2021,34.316986541884454,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Cao Bằng,04,,,rate_percent,2022,29.775155299340476,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Cao Bằng,04,,,rate_percent,2023,25.610254356098537,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Cao Bằng,04,,,rate_percent,2024,20.606875054668055,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Cao Bằng,04,,,count_households,2021,42609,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Cao Bằng,04,,,count_households,2022,37291,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Cao Bằng,04,,,count_households,2023,31968,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Cao Bằng,04,,,count_households,2024,25915,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tuyên Quang,08,,,rate_percent,2021,42.85058801650004,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tuyên Quang,08,,,rate_percent,2022,36.4570487218775,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tuyên Quang,08,,,rate_percent,2023,29.029986220871013,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tuyên Quang,08,,,rate_percent,2024,22.561293567678504,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tuyên Quang,08,,,count_households,2021,118966,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tuyên Quang,08,,,count_households,2022,102859,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tuyên Quang,08,,,count_households,2023,83835,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Tuyên Quang,08,,,count_households,2024,67618,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lào Cai,15,,,rate_percent,2021,35.176086738334874,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lào Cai,15,,,rate_percent,2022,27.739548384562752,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lào Cai,15,,,rate_percent,2023,20.266035147064727,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lào Cai,15,,,rate_percent,2024,14.162784708814335,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lào Cai,15,,,count_households,2021,74861,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lào Cai,15,,,count_households,2022,58821,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lào Cai,15,,,count_households,2023,43222,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lào Cai,15,,,count_households,2024,30767,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Thái Nguyên,19,,,rate_percent,2021,21.236731320028643,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Thái Nguyên,19,,,rate_percent,2022,18.256420235885052,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Thái Nguyên,19,,,rate_percent,2023,15.171922370298617,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Thái Nguyên,19,,,rate_percent,2024,12.495359896992323,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Thái Nguyên,19,,,count_households,2021,32820,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Thái Nguyên,19,,,count_households,2022,27757,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Thái Nguyên,19,,,count_households,2023,23010,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Thái Nguyên,19,,,count_households,2024,19354,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lạng Sơn,20,,,rate_percent,2021,13.87907390477132,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lạng Sơn,20,,,rate_percent,2022,10.426338643274562,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lạng Sơn,20,,,rate_percent,2023,7.054134997434643,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lạng Sơn,20,,,rate_percent,2024,3.8596904937361827,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lạng Sơn,20,,,count_households,2021,22468,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lạng Sơn,20,,,count_households,2022,16664,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lạng Sơn,20,,,count_households,2023,11824,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Lạng Sơn,20,,,count_households,2024,6547,new_34
1.6.M,1.6.M,Tỷ lệ hộ nghèo/số hộ nghèo dân tộc thiểu số theo chuẩn nghèo đa chiều giai đoạn 2022-2025,Phú Thọ,25,,,rate_percent,2021,12.603136258339772,new_34
